Game,Release year,Price,Userscore,Metascore,Genre,Owners,Average playtime,Median playtime
Oil Rush,2012,$7.99,51,67,indie,385846,1.324,0.15
Papo & Yo,2013,$14.99,94,70,indie,384071,2.156,1.144
Edna & Harvey: Harvey's New Eyes,2012,$19.99,92,75,indie,383479,4.168,2.24
Bionic Dues,2013,$1.99,81,71,indie,382492,4.222,3.096
Steel Storm: Burning Retribution,2011,$14.99,67,55,indie,381112,2.036,0.20400000000000001
Life is Feudal: Your Own,2015,$39.99,67,63,indie,380717,68.324,9.138
Nuclear Throne,2015,$11.99,97,88,indie,379731,24.324,5.21
Istrolid,2016,Free,87,/,indie,378547,4.036,0.20400000000000001
Crusaders of the Lost Idols,2015,Free,84,/,indie,377758,89.192,1.3
Victory: The Age of Racing,2016,Free,45,/,indie,374602,2.15,0.144
Vessel,2012,$19.99,90,81,indie,372629,3.0,0.258
Narcissu 1st & 2nd,2015,Free,93,/,indie,371840,3.198,0.084
Scania Truck Driving Simulator,2014,$9.99,76,/,indie,371643,4.192,0.23399999999999999
Gunscape,2016,Free,66,/,indie,371643,1.156,0.084
Duck Game,2015,$12.99,95,82,indie,370459,13.0,5.012
Legend of Grimrock 2,2014,$23.99,92,/,indie,368487,17.09,4.288
Endorlight,2016,$2.99,52,/,indie,368092,4.09,4.168
Minion Masters,2016,$19.99,86,/,indie,368092,4.264,3.108
Indie Game: The Movie,2012,$9.99,93,/,indie,366514,3.342,2.03
SOMA,2015,$29.99,96,84,indie,365331,7.066,4.264
Squishy the Suicidal Pig,2014,$1.99,85,/,indie,364147,2.078,0.294
KHOLAT,2015,$19.99,74,64,indie,363950,2.18,1.042
Chaos Domain,2014,$9.99,31,/,indie,363358,1.048,0.048
Get Off My Lawn!,2014,Free,74,/,indie,362372,1.15,0.10200000000000001
Dwarfs!,2011,$9.99,79,/,indie,359610,3.072,0.318
Chaos on Deponia,2012,$19.99,91,78,indie,357637,7.294,6.18
Tesla Effect,2014,$19.99,89,68,indie,356651,5.084,1.126
Shadowrun: Hong Kong,2015,$19.99,87,81,indie,356454,23.252,14.15
Penumbra: Black Plague,2009,$9.99,95,78,indie,356454,3.282,2.084
Penumbra: Requiem,,Free,54,67,indie,356454,1.342,0.18
Insanity Clicker,2016,Free,66,/,indie,356454,31.27,1.258
Black Mesa,2015,$19.99,94,86,indie,355270,10.144,6.186
Soccer Manager 2016,2015,Free,70,/,indie,353889,6.216,0.162
World of Soccer online,2015,Free,62,/,indie,353100,1.216,0.072
Legend of Mysteria,2015,$1.99,75,/,indie,351128,4.084,3.18
Eldevin,2014,Free,77,/,indie,349352,5.348,0.18
Hacknet,2015,$9.99,93,82,indie,348958,4.276,2.198
Long Live The Queen,2013,$9.99,95,67,indie,348761,6.0,3.048
Blade Symphony,2014,$4.99,74,72,indie,348169,5.072,1.222
Q.U.B.E: Director's Cut,2014,$9.99,83,/,indie,347971,1.294,0.33
The Deer,2016,$0.49,73,/,indie,347577,3.072,3.12
Aquaria,2008,$9.99,91,82,indie,347182,3.246,0.156
Hydrophobia: Prophecy,2011,$4.99,62,64,indie,346591,2.192,1.024
King Arthur's Gold,2013,$9.99,84,81,indie,345604,9.084,1.096
Turbo Dismount,2014,$9.99,92,/,indie,344815,10.114,3.084
Crush Crush,2016,Free,90,/,indie,344815,21.066,3.192
AdventureQuest 3D,2016,Free,61,/,indie,344618,3.258,0.144
Mandagon,2016,Free,95,/,indie,344223,0.252,0.084
Mercenary Kings,2014,$19.99,73,76,indie,342251,7.084,2.306
Color Symphony,2014,Free,74,/,indie,341462,0.192,0.06
Craft The World,2014,$18.99,90,/,indie,341265,34.33,13.024
Robot Roller-Derby Disco Dodgeball,2015,$9.99,93,/,indie,341265,3.198,1.126
Five Nights at Freddy's 3,2015,$7.99,89,68,indie,339292,3.03,1.15
SUPERHOT,2016,$16.74,84,82,indie,336925,4.348,3.132
StarForge,2014,$9.99,14,/,indie,336333,4.138,1.126
POSTAL,2013,$1.99,79,56,indie,335544,1.306,0.23399999999999999
The Beginner's Guide,2015,$9.99,86,/,indie,333571,2.108,1.216
Labyronia RPG,2015,$1.99,73,/,indie,332190,4.012,3.054
Snapshot,2012,$9.99,79,74,indie,330612,1.042,0.15
gravilon,2015,$1.99,62,/,indie,329429,3.24,3.024
Missing Translation,2015,Free,89,/,indie,329232,1.03,0.132
Crystals of Time,2014,$0.49,50,/,indie,328837,3.126,3.09
Memories of a Vagabond,2014,$4.99,81,/,indie,327851,2.306,2.018
Sakura Spirit,2014,$9.99,80,/,indie,327456,3.018,1.186
Goodbye Deponia,2013,$19.99,88,80,indie,326864,8.276,6.15
Rebel Galaxy,2015,$19.99,87,/,indie,326864,15.06,5.03
Joe Danger 2: The Movie,2013,$14.99,57,82,indie,326667,1.324,1.012
RPG MO,2015,Free,77,/,indie,326667,9.114,0.066
Fork Parker's Holiday Profit Hike,2014,Free,82,/,indie,326075,0.156,0.054
Toki Tori 2+,2013,$4.49,83,/,indie,325484,2.144,1.024
Shelter 2,2015,$14.99,87,58,indie,324694,3.084,1.15
English Country Tune,2012,$4.99,81,/,indie,324694,0.34199999999999997,0.078
the static speaks my name,2015,Free,81,/,indie,324300,0.15,0.084
NEKOPARA Vol. 1,2014,$9.99,96,/,indie,323708,5.03,2.204
Anomaly 2,2013,$14.99,84,77,indie,323116,2.246,1.03
The Whispered World Special Edition,2014,$19.99,75,/,indie,323116,3.186,1.288
Simply Chess,2015,Free,72,/,indie,321538,2.072,0.18
Canyon Capers,2014,$6.99,43,/,indie,318974,2.294,1.342
Monday Night Combat,2011,$4.99,79,82,indie,317593,9.15,2.27
Starseed Pilgrim,2013,$5.99,56,83,indie,316212,0.288,0.066
Offspring Fling!,2012,$7.99,85,79,indie,316212,2.126,1.228
AI War: Fleet Command,2009,$1.99,87,80,indie,316015,8.306,1.102
Squad,2015,$39.99,79,/,indie,315029,26.348,8.012
Gish,2007,$9.99,64,80,indie,314831,0.20400000000000001,0.06
Terra Incognita ~ Chapter One: The Descendant,2015,$0.49,75,/,indie,314831,3.09,3.006
INSIDE,2016,$19.99,95,87,indie,314240,6.006,4.084
Wild Warfare,2014,Free,71,/,indie,313056,0.24,0.072
Kingdom Rush,2014,$9.99,96,/,indie,312464,14.216,6.192
Shower With Your Dad Simulator 2015: Do You Still Shower With Your Dad,2015,$0.99,95,/,indie,312070,1.138,0.10200000000000001
8BitBoy,2014,$0.79,76,/,indie,312070,1.138,0.084
Greyfox,2015,$0.49,76,/,indie,310689,3.198,3.09
My Lands,2014,Free,87,/,indie,310492,38.252,0.096
Penny Arcade's On the Rain-Slick Precipice of Darkness 3,2012,$4.99,85,/,indie,310294,4.072,1.162
Paradise Island - VR MMO,2015,$0.49,55,/,indie,309900,5.222,5.324
Labyronia RPG 2,2015,$1.99,77,/,indie,309702,4.132,3.174
Galactic Civilizations III,2015,$39.99,77,81,indie,309111,49.138,11.276
Abyss Odyssey,2014,$14.99,66,69,indie,308716,4.144,2.294
The Ball,2010,$9.99,73,68,indie,308519,2.12,0.24599999999999997
NEKOPARA Vol. 0,2015,$2.99,94,/,indie,308124,2.234,1.108
Next Car Game: Wreckfest,2014,$39.99,69,/,indie,308124,6.354,2.066
UFO: Afterlight,2014,$6.99,59,71,indie,307138,6.042,0.072
Nation Red,2009,$1.24,89,/,indie,307138,5.306,2.0
Samorost 2,2009,$4.99,85,/,indie,305954,1.0,0.24599999999999997
Godus Wars,2016,$14.99,19,/,indie,305757,2.078,0.126
Godus,,Free,30,/,indie,305757,19.342,6.096
Heroine's Quest: The Herald of Ragnarok,2014,Free,87,/,indie,305363,3.138,0.138
BIT.TRIP BEAT,2010,$9.99,81,/,indie,305165,1.246,0.3
Weird Worlds: Return to Infinite Space,2013,$4.99,62,79,indie,303785,1.342,0.048
GooCubelets 2,2015,$0.49,72,/,indie,302601,4.282,4.186
Hacker Evolution Duality,2011,$0.99,38,/,indie,302207,0.264,0.096
Blameless,2016,Free,85,/,indie,302009,0.306,0.216
Home,2012,$2.99,69,69,indie,301812,1.096,0.33
Timberman,2015,$0.99,94,/,indie,301615,2.27,1.33
PixelJunk Eden,2012,$9.99,81,81,indie,301220,2.084,1.054
iBomber Defense Pacific,2012,$4.99,85,/,indie,300628,4.0,0.22799999999999998
Blockstorm,2015,$4.99,82,/,indie,300037,6.006,3.018
Jazzpunk,2014,$14.99,90,75,indie,299839,3.114,2.108
Apotheon Arena,2015,Free,80,/,indie,298459,0.258,0.078
CaesarIA,2015,Free,66,/,indie,298261,3.15,0.096
Hyper Light Drifter,2016,$19.99,94,84,indie,298064,7.15,4.06
Full Mojo Rampage,2014,$12.99,87,/,indie,298064,3.174,1.234
Mini Metro,2015,$9.99,96,77,indie,297275,9.168,4.06
how do you Do It,2015,Free,85,/,indie,296091,0.096,0.018
Memoria,2013,$19.99,92,79,indie,295105,5.18,2.348
Depression Quest,2014,Free,56,/,indie,294513,1.3,0.09
100% Orange Juice,2014,$6.99,93,/,indie,293921,14.198,3.252
Tap Tap Infinity,2015,Free,75,/,indie,292738,21.24,1.072
Flesh Eaters,2016,$0.99,78,/,indie,292738,2.252,2.21
Her Story,2015,$5.99,90,86,indie,292146,2.348,2.126
Ultimate General: Gettysburg,2014,$14.99,86,84,indie,291554,16.342,2.21
The Night of the Rabbit,2013,$19.99,91,75,indie,291554,6.162,3.096
Hacker Evolution - Untold,2010,$0.99,57,/,indie,291357,2.2279999999999998,1.03
Tharsis,2016,$14.99,69,61,indie,291160,4.006,2.138
"Invisible, Inc.",2015,$19.99,93,82,indie,290963,12.252,3.27
Party Hard,2015,$12.89,88,64,indie,289779,5.204,3.108
Ticket to Ride,2012,$9.99,89,/,indie,288595,29.108,2.174
Five Nights at Freddy's 4,2015,$7.99,93,51,indie,287609,2.132,0.264
Temper Tantrum,2015,$0.99,39,/,indie,287215,3.12,3.078
Airscape: The Fall of Gravity,2015,$4.99,86,/,indie,286425,2.108,1.3
TIS-100,2015,$6.99,97,/,indie,285636,9.132,2.12
Stealth Bastard Deluxe,2012,$9.99,89,80,indie,285045,3.03,1.216
The Old Tree,2015,Free,90,/,indie,284847,2.216,0.078
DogFighter,2010,$2.99,65,/,indie,284058,1.252,0.216
Eufloria HD,2014,$14.99,89,/,indie,284058,3.144,0.318
Warmachine Tactics,2014,Free,51,/,indie,283269,5.036,1.204
Arma Tactics,2013,$8.99,35,47,indie,283072,2.354,1.138
Empyrion - Galactic Survival,2015,$19.99,85,/,indie,281691,51.0,9.294
Orbital Gear,2014,$9.99,85,59,indie,281297,2.174,1.162
Planet Explorers,2016,$19.99,73,/,indie,281099,13.234,3.246
Blocks That Matter,2011,$4.99,79,72,indie,280705,2.24,1.042
Faerie Solitaire,2010,$9.99,91,/,indie,278140,9.318,3.324
Pony Island,2016,$4.99,96,86,indie,277943,2.348,2.114
MachineCraft,2016,Free,76,/,indie,277746,2.072,0.072
Bus Driver,2014,$7.99,67,61,indie,276168,1.21,0.078
Betrayer,2014,$4.99,83,/,indie,276168,3.2640000000000002,1.3479999999999999
Poly Bridge,2016,$11.99,90,73,indie,275182,7.306,3.198
CastleMiner Z,2014,$3.99,70,/,indie,274984,6.078,2.126
Kingdom,2015,Free,86,74,indie,273801,8.21,5.012
LYNE,2014,$2.99,96,/,indie,273801,5.09,2.042
Kingdom: New Lands,2016,$14.99,92,/,indie,273801,8.282,3.192
GooCubelets: The Algoorithm,2016,$0.79,70,/,indie,273012,5.096,4.186
Outland,2014,$9.99,83,83,indie,272814,2.252,1.1320000000000001
AaaaaAAaaaAAAaaAAAAaAAAAA!!! for the Awesome,2011,$9.99,79,/,indie,271236,1.042,0.10200000000000001
Hero Zero,2016,Free,72,/,indie,271039,15.096,0.132
The Dark Eye: Chains of Satinav,2012,$19.99,87,75,indie,270842,6.228,3.156
La-Mulana,2013,$7.49,83,80,indie,270053,6.282,1.342
RADical ROACH Deluxe Edition,2014,$6.99,48,/,indie,270053,3.024,1.246
A New Beginning - Final Cut,2012,$9.99,75,72,indie,269855,5.306,2.12
Lost Castle,2016,$9.99,93,/,indie,269855,19.024,12.036
Pixel Puzzles: Japan,2014,$1.04,81,/,indie,269264,9.186,3.174
Vanguard Princess,2014,$4.99,73,/,indie,269264,2.144,1.234
Cubetractor,2013,$9.99,78,75,indie,268869,1.054,0.054
Carpe Diem,2015,Free,90,/,indie,268475,2.144,0.042
BARRIER X,2016,$2.99,88,/,indie,268080,2.162,2.324
60 Seconds!,2015,$9.99,78,/,indie,267883,3.324,2.072
Galaxy on Fire 2 Full HD,2012,$7.99,74,/,indie,266502,7.12,1.012
Medieval Engineers,2015,$19.99,73,/,indie,266107,8.024,2.078
The Slaughtering Grounds,2014,$0.99,35,/,indie,266107,3.108,3.108
Sigils of Elohim,2014,Free,93,/,indie,265713,3.192,0.126
Dev Guy,2015,Free,80,/,indie,265516,0.174,0.078
Surgeon Simulator VR: Meet The Medic,2016,Free,75,/,indie,264727,0.09,0.006
Turbo Pug,2015,$0.49,93,/,indie,264529,2.114,1.096
Zeno Clash 2,2013,$14.99,75,/,indie,263938,3.06,1.312
Uncrowded,2015,Free,27,/,indie,263346,2.21,2.15
Gemini Rue,2011,$9.99,92,82,indie,262754,2.336,1.144
Bridge Constructor,2013,$6.99,77,/,indie,262754,4.0,1.24
Swords and Soldiers HD,2010,$9.99,89,/,indie,262754,2.342,1.066
Divekick,2013,$4.99,88,73,indie,262162,4.27,1.342
BattleStick,2016,Free,41,/,indie,261768,0.22799999999999998,0.066
Trucks & Trailers,2014,$4.99,63,/,indie,261373,5.132,0.078
Rustbucket Rumble,2015,Free,52,/,indie,261176,0.264,0.06
Hatoful Boyfriend,2014,$9.99,94,68,indie,260979,3.348,1.198
Max Gentlemen,2014,Free,87,/,indie,260979,0.174,0.054
Fragile Ball,2015,$1.99,69,/,indie,260781,3.15,3.012
TRAUMA,2011,$6.99,69,62,indie,260584,0.306,0.084
Space Hulk,2013,$24.99,71,58,indie,260190,5.168,1.282
Fingerbones,2015,Free,80,/,indie,259992,0.132,0.10200000000000001
Sang-Froid - Tales of Werewolves,2013,$14.99,87,79,indie,259795,3.012,1.09
Gnomoria,2016,$14.99,83,/,indie,259006,26.354,2.162
Zombie Defense,2016,Free,85,/,indie,258020,6.114,0.276
Tactical Craft Online,2016,Free,50,/,indie,257625,1.168,0.054
Interstellar Marines,2013,$9.99,65,/,indie,257428,3.354,0.324
Super Killer Hornet: Resurrection,2014,$4.99,64,/,indie,256836,2.342,1.318
Lovely Planet,2014,$5.99,93,61,indie,256639,2.3,2.054
Insanely Twisted Shadow Planet,2012,$14.99,89,76,indie,256442,2.354,1.0
Planetbase,2015,$19.99,79,70,indie,256244,25.27,12.216
Enemy Mind,2014,$9.99,81,/,indie,256047,2.306,2.216
Adventures of Shuggy,2012,$4.99,88,/,indie,256047,1.162,0.096
Lichdom: Battlemage,2014,$39.99,62,69,indie,255850,5.102,2.186
Wizorb,2012,$2.99,71,81,indie,254863,2.096,1.072
404Sight,2015,Free,84,/,indie,254469,0.258,0.06
Dead Pixels,2012,$2.99,87,/,indie,253483,2.0,0.306
Heroes of Scene,2015,Free,51,/,indie,253285,1.018,0.10200000000000001
A Bird Story,2014,$3.99,84,66,indie,252891,2.294,1.144
InMind VR,2015,Free,83,/,indie,251707,1.06,0.03
Vertical Drop Heroes HD,2014,$4.68,81,70,indie,251510,2.078,0.168
Intergalactic Bubbles,2015,$1.99,82,/,indie,251510,4.276,3.174
Bloody Trapland,2013,$9.99,85,/,indie,251510,3.306,2.0
RWBY: Grimm Eclipse,2016,$19.99,86,/,indie,251115,6.288,2.342
Freedom Planet,2014,$14.99,96,81,indie,250721,6.06,3.036
Galcon 2,2014,Free,86,/,indie,250326,3.2279999999999998,0.15
Move or Die,2016,$14.99,86,80,indie,249735,4.2459999999999996,2.108
Echoes+,2015,Free,92,/,indie,249340,0.168,0.054
ibb & obb,2014,$11.99,94,83,indie,248748,3.27,2.234
Attrition: Nuclear Domination,2015,$0.99,32,/,indie,247367,4.138,3.024
They Came From The Moon,2016,$0.79,58,/,indie,247170,4.114,4.174
Reigns,2016,$2.99,92,77,indie,246973,3.198,1.354
Deadly Profits,2015,$1.99,36,/,indie,246776,5.012,4.15
Dreamfall Chapters,2014,$29.99,84,70,indie,246578,12.246,5.27
Contraption Maker,2014,$6.99,91,/,indie,246578,2.336,1.102
LISA,2014,$9.99,95,78,indie,246184,6.21,2.036
Audiosurf 2,2015,$14.99,86,76,indie,245987,7.078,2.09
One Troll Army,2016,Free,83,/,indie,245987,1.342,0.282
Medusa's Labyrinth,2016,Free,81,/,indie,245592,0.144,0.078
Splice,2012,$9.99,89,70,indie,245198,1.09,0.15
Soccer Manager 2017,2016,Free,67,/,indie,245198,3.288,0.108
Devils Share,2015,$0.99,31,/,indie,245198,4.114,4.042
TowerFall Ascension,2014,$14.99,94,87,indie,243817,10.09,2.048
Gods Will Be Watching,2014,$9.99,72,64,indie,243422,3.084,1.186
Guardians of Orion,2015,$24.99,61,/,indie,243225,2.24,0.264
Talisman: Prologue,2013,$6.99,59,/,indie,243028,3.144,2.312
Forsaken Uprising,2014,$2.99,30,/,indie,242830,3.078,3.108
ABZU,2016,$19.99,92,84,indie,242041,2.12,1.18
Savant - Ascent,2013,$1.99,94,/,indie,241844,1.204,0.24599999999999997
Dystopia,2009,Free,84,/,indie,241647,3.126,0.078
Oxenfree,2016,$4.99,94,80,indie,241252,5.192,3.282
RUNNING WITH RIFLES,2015,$7.49,89,78,indie,241252,9.132,3.2640000000000002
Premium Pool,2016,Free,50,/,indie,240069,1.012,0.10200000000000001
Uriel's Chasm,2014,$4.99,16,/,indie,240069,2.066,1.138
Ratventure Challenge,2015,$4.99,68,/,indie,240069,2.306,2.252
Medieval Mercs,2015,$0.49,35,/,indie,239674,3.258,3.174
Evoland 2,2015,$19.99,90,/,indie,239674,8.33,4.03
Destiny Warriors,2015,$1.99,50,/,indie,239477,4.102,3.18
Cannons Lasers Rockets,2014,Free,24,/,indie,239280,0.132,0.042
Kings Bounty: Legions,2013,Free,51,/,indie,239082,12.186,0.22799999999999998
Legend of Dungeon,2013,$9.99,74,62,indie,238491,2.306,0.354
Edge of Space,2015,$14.99,48,/,indie,238293,5.216,2.006
Secret Of Magia,2015,$1.99,48,/,indie,238293,3.3,3.132
Anna - Extended Edition,2013,$9.99,66,75,indie,236913,3.03,1.168
Devil Daggers,2016,$4.99,96,83,indie,236518,2.186,0.20400000000000001
Deepworld,2015,Free,58,/,indie,235926,1.306,0.192
Avadon: The Black Fortress,2011,$9.99,81,75,indie,235729,7.15,0.24
Sheltered,2016,$14.99,80,/,indie,235334,12.036,4.258
Hack 'n' Slash,2014,$13.37,58,73,indie,235137,1.24,0.174
Shadows on the Vatican - Act I: Greed,2014,$6.99,76,/,indie,235137,2.126,1.06
Age of Conquest IV,2016,Free,77,/,indie,234151,5.132,0.144
Without Within,2015,Free,89,/,indie,233954,4.0,0.048
Symphony,2012,$8.99,86,75,indie,233362,3.198,1.312
Dead Realm,2015,$14.99,72,/,indie,232770,4.186,1.246
Shantae and the Pirate's Curse,2015,$19.99,96,/,indie,232573,5.33,4.294
Paranautical Activity: Deluxe Atonement Edition,2014,$2.39,72,/,indie,232375,2.318,1.096
Tabletopia,2016,Free,51,/,indie,231192,1.03,0.09
Chroma Squad,2015,$14.99,95,75,indie,230797,6.054,3.108
Sine Mora,2012,$9.99,83,77,indie,230008,1.282,0.24599999999999997
Space Farmers,2014,$9.99,76,/,indie,230008,2.336,1.3
Sparkle 2 Evo,2013,$0.49,73,/,indie,229811,2.126,1.24
Satellite Reign,2015,$29.99,80,75,indie,229614,8.3,2.252
Eldritch,2013,$14.99,88,77,indie,229417,2.2279999999999998,1.09
MASSIVE CHALICE,2015,$19.99,71,73,indie,229022,6.24,2.144
Sword of the Stars: The Pit,,$12.99,86,68,indie,228628,13.06,2.198
Contrast,2013,$9.99,90,62,indie,228628,3.132,2.186
Red Trigger,2016,Free,89,/,indie,227247,0.216,0.078
Volgarr the Viking,2013,$9.99,86,76,indie,226458,3.198,1.186
Pool Nation,2013,$9.99,90,/,indie,226458,5.294,3.162
StarMade,2014,$14.99,74,/,indie,226458,18.042,1.24
Nomad,2015,Free,64,/,indie,226063,3.078,0.186
Downwell,2015,$2.99,97,81,indie,225866,3.33,1.21
Ultimate Chicken Horse,2016,$14.99,94,/,indie,225669,7.084,4.15
Commando Jack,2014,$9.99,58,/,indie,225471,3.324,3.06
Gun Rocket,2016,$0.49,74,/,indie,225274,3.2640000000000002,3.18
Shelter,2013,$9.99,86,69,indie,224288,1.228,1.042
Epigenesis,2014,Free,67,/,indie,224288,2.246,2.18
Runestone Keeper,2015,$9.99,90,/,indie,223696,15.078,4.324
PARTICLE MACE,2015,$9.99,90,/,indie,223301,2.3,2.21
Electronic Super Joy,2013,$7.99,91,/,indie,222907,3.114,1.252
Grimoire: Manastorm,2015,$9.99,73,/,indie,222710,2.276,2.216
Darkwind: War on Wheels,2014,Free,41,/,indie,222315,1.186,0.036
Heroes of SoulCraft,2015,Free,38,/,indie,220737,0.22799999999999998,0.036
Battlepaths,2014,$4.99,72,/,indie,220342,4.06,2.132
Boid,2016,Free,83,/,indie,220145,1.33,0.144
Xenonauts,2014,$24.99,90,77,indie,219948,29.24,8.318
Hero Academy,2012,$4.99,68,75,indie,218962,13.192,1.198
Kuboom,2016,Free,36,/,indie,218962,1.018,0.09
Overture,2015,$4.99,84,76,indie,218370,4.03,3.222
Bierzerkers,2016,$4.99,46,/,indie,218370,0.24,0.078
Five Nights at Freddy's: Sister Location,2016,$7.99,93,62,indie,218173,4.096,1.258
Krater,2012,$14.99,58,52,indie,216792,4.234,2.09
The 39 Steps,2013,$14.99,77,/,indie,216792,2.3,2.27
You Have 10 Seconds,2016,Free,90,/,indie,215608,0.174,0.048
Clown House (Palya̤o Evi),2015,Free,47,/,indie,214227,0.06,0.036
AirBuccaneers,,Free,59,74,indie,214030,2.138,1.048
Angeldust,2016,Free,63,/,indie,214030,0.354,0.10200000000000001
Screencheat,2014,$14.99,94,71,indie,213833,2.132,1.174
Kentucky Route Zero,2013,$24.99,86,81,indie,213241,2.258,1.096
Chip,2014,$6.99,86,/,indie,213241,3.27,2.192
A Valley Without Wind 2,2013,$2.99,48,68,indie,212846,2.06,0.138
A Valley Without Wind,2012,$14.99,62,54,indie,212846,5.138,1.186
The Jackbox Party Pack 2,2015,$24.99,93,/,indie,212649,7.138,4.072
Humanity Asset,2014,$9.99,28,/,indie,212649,3.18,3.12
SkyDrift,2011,$9.99,90,73,indie,212452,2.12,0.20400000000000001
Zen Bound 2,2010,$4.99,89,/,indie,212255,1.006,0.11399999999999999
DeadCore,2014,$9.99,86,78,indie,211860,2.306,1.03
Blind Trust,2016,Free,54,/,indie,211860,0.09,0.03
Infinifactory,2015,$24.99,97,/,indie,211663,10.048,4.042
Skulls of the Shogun,2013,$9.99,91,72,indie,211071,4.054,1.33
Space Run,2014,$14.99,87,73,indie,209888,7.102,3.234
StarBreak,2016,Free,77,/,indie,209690,3.072,0.138
Zombie Zoid,2015,$3.99,28,/,indie,209098,4.126,3.102
Strike Suit Infinity,2013,$6.99,84,66,indie,207718,2.024,0.324
Towns,2012,$14.99,25,/,indie,207718,18.288,2.258
SUPER DISTRO,2015,$0.99,30,/,indie,207520,4.024,3.276
Planets Under Attack,2012,$9.99,71,/,indie,207323,2.036,0.22799999999999998
Bloodbath Kavkaz,2015,$7.49,75,/,indie,207126,4.156,3.024
Mechanic Escape,2014,$4.99,89,/,indie,207126,2.078,1.012
NEKOPARA Vol. 2,2016,$9.99,98,/,indie,205942,4.192,2.156
Melissa K. and the Heart of Gold Collector's Edition,2014,$9.99,70,/,indie,205745,3.2279999999999998,3.18
GASP,2016,Free,18,/,indie,205548,0.09,0.048
Super Sanctum TD,2013,$3.99,89,/,indie,205548,3.288,1.1320000000000001
Epic Clicker Journey,2016,Free,67,/,indie,205351,5.252,0.23399999999999999
Bloop,2015,$4.99,44,/,indie,204561,0.20400000000000001,0.054
Shantae: Risky's Revenge - Director's Cut,2014,$9.99,91,/,indie,204364,5.012,2.27
Spellweaver,2016,Free,75,63,indie,204167,11.102,0.24599999999999997
Galak-Z,2015,$9.99,79,78,indie,203970,4.2459999999999996,1.168
16bit Trader,2015,$0.5,36,/,indie,202983,5.072,4.174
Offworld Trading Company,2016,$39.99,76,79,indie,202786,9.216,4.354
Big Pharma,2015,$24.99,78,72,indie,202786,9.018,4.0
Ravensword: Shadowlands,2013,$6.99,46,/,indie,202786,2.09,0.10200000000000001
From The Depths,2014,$19.99,89,/,indie,202589,45.252,7.174
Windward,2015,$9.99,82,61,indie,202194,10.264,4.072
Defender's Quest: Valley of the Forgotten,2012,$14.99,97,/,indie,202194,16.162,8.054
Oddworld: New 'n' Tasty,2015,$4.99,91,87,indie,201997,5.024,2.138
INK,2015,$4.99,89,68,indie,201997,2.048,0.3
Antenna,2016,Free,72,/,indie,200616,0.156,0.084
KickBeat Steam Edition,2014,$9.99,66,/,indie,200222,2.168,1.282
Teslagrad,2013,$9.99,90,77,indie,200024,3.174,1.336
Else Heart.Break(),2015,$24.99,84,79,indie,199827,3.162,0.258
Fractal: Make Blooms Not War,2011,$6.99,82,/,indie,199235,1.078,0.096
War for the Overworld,2015,$29.99,78,65,indie,198644,12.18,5.21
Tower of Guns,2014,$14.99,86,76,indie,197657,3.318,2.0
Beast Blaster,2016,$3.99,62,/,indie,196671,4.288,4.108
Castle Story,2013,$19.99,45,/,indie,196671,7.234,2.312
Rage Parking Simulator 2016,2016,$3.99,51,/,indie,196474,4.27,4.186
Let the Cat In,2015,Free,80,/,indie,196474,0.252,0.06
Blockland,2013,$9.99,74,/,indie,196276,22.108,2.018
The Witness,2016,$39.99,85,87,indie,196079,14.096,7.234
Lumino City,2014,$9.99,92,70,indie,196079,2.174,1.03
Stigmat,2015,$4.99,79,/,indie,196079,2.192,2.27
Zombie Driver HD,2012,$9.99,85,/,indie,196079,2.318,1.144
Aberoth,2015,Free,59,/,indie,195093,6.18,0.06
